"PQ_nummer","X","Y","Datum"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462010","116420","462190","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462052","116310","462231","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01116462061","116250","462168","19790725"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01115460202","115266","460487","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462010","116420","462190","19860604"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462052","116310","462231","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462061","116250","462168","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462062","116270","462140","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01116462341","116327","462135","19860730"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461332","114920","461170","19900718"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461622","114260","461980","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01114461642","114340","461850","19900822"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460202","115266","460487","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460262","115210","460370","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01115460290","115200","460630","19900718"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462010","116440","462132","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462052","116310","462231","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462061","116250","462168","19900725"
"01116462062","116255","462171","19900725"
"01116462062","116255","462171","19900725"
"01116462062","116255","462171","19900725"
"01116462062","116255","462171","19900725"
"01116462062","116255","462171","19900725"
"01116462062","116255","462171","19900725"
"01116462062","116255","462171","19900725"
"01116462062","116255","462171","19900725"
"01116462062","116255","462171","19900725"
"01116462062","116255","462171","19900725"
"01116462062","116255","462171","19900725"
"01116462062","116255","462171","19900725"
"01116462062","116255","462171","19900725"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461622","114260","461970","19930615"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01114461642","114340","461840","19930625"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462012","115624","462165","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462132","115870","462220","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462141","115840","462240","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462202","115958","462188","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01115462852","115980","462470","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462702","116110","462670","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462732","116084","462256","19930615"
"01116462800","116170","462700","19930615"
"01116462800","116170","462700","19930615"
"01116462800","116170","462700","19930615"
"01116462800","116170","462700","19930615"
"01116462800","116170","462700","19930615"
"01116462800","116170","462700","19930615"
"01116462800","116170","462700","19930615"
"01116462800","116170","462700","19930615"
"01116462800","116170","462700","19930615"
"01116462800","116170","462700","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462802","116186","462673","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462812","116118","462796","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462822","116180","462670","19930615"
"01116462832","116051","462252","19930615"
